POSITION,GROUP,LEVEL,FIELD,TIME,CONTRACTOR,CONTRACTOR TYPE,OWNER,LABOR TYPE,UNION NUMBER,WAGE TYPE,BUILDING TYPE,CITY,STATE,DATE,TYPE,BILL RATE,BASE,FICA,FUTA,SUTA,WORK COMP,LIABILITY INS,TAX/INS,FRINGE BENEFITS,PER DIEM,SMALL TOOLS,OT,G&A (OH),PROFIT
SHEET METAL WORKERS,4-APPRENTICE,,SHOP,2T,SOUTHLAND COUNSTRUCTION,,,SHOP,,,,PLEASANTON,CA,2016-12-01 00:00:00,TRADE,,140.94,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,SHOP,OT,SOUTHLAND COUNSTRUCTION,,,SHOP,,,,PLEASANTON,CA,2016-12-01 00:00:00,TRADE,,112.86,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,SHOP,REG,SOUTHLAND COUNSTRUCTION,,,SHOP,,,,PLEASANTON,CA,2016-12-01 00:00:00,TRADE,,84.78,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,2T,AIR SYSTEMS-INC.,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,155.14,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,OT,AIR SYSTEMS-INC.,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,123.18,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,REG,AIR SYSTEMS-INC.,,,UNKNOWN,,,,SACREMENTO,CA,,TRADE,,91.25,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,2T,MAUCK SHEET METAL,,,UNKNOWN,,,,MORGAN HILL,CA,,TRADE,,147.24,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,OT,MAUCK SHEET METAL,,,UNKNOWN,,,,MORGAN HILL,CA,,TRADE,,118.46,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,REG,MAUCK SHEET METAL,,,UNKNOWN,,,,MORGAN HILL,CA,,TRADE,,89.69,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,2T,SOUTHLAND COUNSTRUCTION,,,UNKNOWN,,,,PLEASANTON,CA,2018-06-01 00:00:00,TRADE,,147.49,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,2T,SOUTHLAND COUNSTRUCTION,,,UNKNOWN,,,,PLEASANTON,CA,2016-06-30 00:00:00,TRADE,,137.01,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,OT,SOUTHLAND COUNSTRUCTION,,,UNKNOWN,,,,PLEASANTON,CA,2018-06-01 00:00:00,TRADE,,117.78,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,OT,SOUTHLAND COUNSTRUCTION,,,UNKNOWN,,,,PLEASANTON,CA,2016-06-30 00:00:00,TRADE,,110.15,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,REG,SOUTHLAND COUNSTRUCTION,,,UNKNOWN,,,,PLEASANTON,CA,2018-06-01 00:00:00,TRADE,,88.07,,,,,,,,,,,,
SHEET METAL WORKERS,4-APPRENTICE,,,REG,SOUTHLAND COUNSTRUCTION,,,UNKNOWN,,,,PLEASANTON,CA,2016-06-30 00:00:00,TRADE,,83.29,,,,,,,,,,,,
SHEET METAL WORKERS,CREW,,SHOP,REG,SOUTHLAND COUNSTRUCTION,,,SHOP,,,,PLEASANTON,CA,2018-06-01 00:00:00,TRADE,,112.53,,,,,,,,,,,,
SHEET METAL WORKERS,1-GENERAL FOREMAN,,,2T,APOLLO MECHANICAL,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01 00:00:00,TRADE,,91.64,4.26,,,1.57,3.21,1.33,30.29,,3.25,26.126099999999997,20.1,-1.57
SHEET METAL WORKERS,2-FOREMAN,,,2T,APOLLO MECHANICAL,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-02 00:00:00,TRADE,,87.64,4.26,,,1.57,3.07,1.27,30.29,,3.25,25.307099999999995,19.47,-1.57
SHEET METAL WORKERS,3-JOURNEY,,,2T,APOLLO MECHANICAL,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-03 00:00:00,TRADE,,81.64,4.26,,,1.57,2.86,1.18,30.29,,3.25,24.078599999999998,18.52,-1.57
SHEET METAL WORKERS,4-APPRENTICE,,,2T,APOLLO MECHANICAL,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-04 00:00:00,TRADE,,57.96,3.59,,,1.57,2.03,0.84,30.29,,3.25,19.102199999999996,14.69,-1.57
SHEET METAL WORKERS,3-JOURNEY,,,REG,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,3-JOURNEY,,,OT,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,3-JOURNEY,,,2T,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,2-FOREMAN,,,REG,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,2-FOREMAN,,,OT,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,2-FOREMAN,,,2T,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,2-FOREMAN,,,REG,ARKEL,SUB,LEIDOS INNOVATIONS CORPORATION,UNION,,BURDENED,LAB/RESEARCH,ANTARTICA,ANTARTICA,2024-02-02 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,3-JOURNEY,,,REG,ARKEL,SUB,LEIDOS INNOVATIONS CORPORATION,UNION,,BURDENED,LAB/RESEARCH,ANTARTICA,ANTARTICA,2024-02-02 00:00:00,TRADE,,,,,,,,,,,,,,
SHEET METAL WORKERS,3-JOURNEY,,,REG,TRADESTAFF IPA/AIMS,SUB,LEIDOS INNOVATIONS CORPORATION,UNION,,BURDENED,LAB/RESEARCH,ANTARTICA,ANTARTICA,2024-02-02 00:00:00,TRADE,,,,,,,,,,,,,,
SITE UTILITIES,3-JOURNEY,,,REG,KINGDOM PIPELINES-INC.,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-06-26 00:00:00,TRADE,,206.43,,,,,,,,,,,,
SITE UTILITIES,3-JOURNEY,,,OT,KINGDOM PIPELINES-INC.,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-06-26 00:00:00,TRADE,,292.12,,,,,,,,,,,,
SITE UTILITIES,2-FOREMAN,,,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SITE UTILITIES,3-JOURNEY,,,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01 00:00:00,TRADE,,,,,,,,,,,,,,
SITEWORK,1-GENERAL FOREMAN,,,REG,ASHMORE,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,31.1,,,,,,,,,,,,
SITEWORK,1-GENERAL FOREMAN,,,REG,MORGAN,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,45.0,,,,,,,,,,,,
SITEWORK,1-GENERAL FOREMAN,,,REG,SLOAN,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,41.87,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,REG,ASHMORE,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,31.1,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,REG,C-F-T-M,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,41.61,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,REG,MORGAN,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,38.38,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,REG,SLOAN,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,TRADE,,41.87,,,,,,,,,,,,
SITEWORK,1-GENERAL FOREMAN,,,,PLATEAU,,FACEBOOK,,,,DATA CENTER,GALLATIN,TN,2020-08-01 00:00:00,TRADE,,105.0,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,,PLATEAU,,FACEBOOK,,,,DATA CENTER,GALLATIN,TN,2020-08-01 00:00:00,TRADE,,80.0,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,REG,JM WILKERSON CONST,GC/CM,GMI,UNKNOWN,,,MANUFACTURING-F&B,COVINGTON,GA,2016-02-01 00:00:00,TRADE,,48.0,2.976,0.384,3.888,0.7727999999999999,,0.6960000000000001,5.65,,,,,
SITEWORK,3-JOURNEY,,,OT,AZCO-INC.,SUB,GMI,UNKNOWN,,,MANUFACTURING-F&B,SUPERIOR,WI,2013-08-01 00:00:00,TRADE,,91.3012,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,REG,AZCO-INC.,SUB,GMI,UNKNOWN,,,MANUFACTURING-F&B,SUPERIOR,WI,2013-08-01 00:00:00,TRADE,,71.3434,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,REG,KDW CONSTRUCTION-LLC,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-07-01 00:00:00,TRADE,,129.73,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,OT,KDW CONSTRUCTION-LLC,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-07-01 00:00:00,TRADE,,173.82,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,REG,JENSEN LANDSCAPE CONTRACTOR LLC,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-05 00:00:00,TRADE,,103.5,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,OT,JENSEN LANDSCAPE CONTRACTOR LLC,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2024-01-05 00:00:00,TRADE,,211.5,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,REG,ELITE LANDSCAPE CONSTRUCTION-INC.,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-07-17 00:00:00,TRADE,,95.0,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,OT,ELITE LANDSCAPE CONSTRUCTION-INC.,SUB,LAM RESEARCH CORPORATION,UNION,,BURDENED,SEMICONDUCTOR,FREMONT,CA,2023-07-17 00:00:00,TRADE,,120.0,,,,,,,,,,,,
SITEWORK,2-FOREMAN,,,REG,BUESING,SUB,TSMC,UNION,,BURDENED,MANUFACTURING,PHOENIX,AZ,2023-01-01 00:00:00,TRADE,,131.3,,,,,,,,,,,,
SITEWORK,3-JOURNEY,,,REG,BUESING,SUB,TSMC,UNION,,BURDENED,SEMICONDUCTOR,PHOENIX,AZ,2023-01-01 00:00:00,TRADE,,55.65,,,,,,,,,,,,
SUPERINTENDENT,,,COMMISSIONING,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,COMMISSIONING,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,COMMISSIONING,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,COMMISSIONING,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,ELECTRICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,ELECTRICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,ELECTRICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,ELECTRICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,FIELD,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,FIELD,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,FIELD,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,FIELD,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PRECONSTRUCTION,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PRECONSTRUCTION,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PRECONSTRUCTION,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PRECONSTRUCTION,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PROGRAM,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PROGRAM,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PROGRAM,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,PROGRAM,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01 00:00:00,SUPERVISION,,,,,,,,,,,,,,
SUPERINTENDENT,,SENIOR,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,148.35,,,,,,,,,,,,
SUPERINTENDENT,,,MEP,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,109.55,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,109.55,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,AWS CONSTRUCTION,GC/CM,AMAZON,GC PM,,,DATA CENTER,VA,VA,2021-01-01 00:00:00,SUPERVISION,,176.0,,,,,,,,,,,,
SUPERINTENDENT,,ASSISTANT,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,105.0,,,,,,,,,,,,
SUPERINTENDENT,,SENIOR,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,145.0,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,175.0,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,TRUBECK,GC/CM,ARCOA,GC PM,,BURDENED,MULTIFAMILY,PORTLAND,OR,2021-04-09 00:00:00,SUPERVISION,,116.0,,,,,,,,,,,,
SUPERINTENDENT,,ASSISTANT,,REG,B&M INTERNATIONAL STEEL COMPANY,SUB,AWS,GC PM,,BURDENED,DATA CENTER,LAUREL,MD,2023-09-20 00:00:00,SUPERVISION,,94.0,,,,,,,,,,,,
SUPERINTENDENT,,SENIOR,MECHANICAL,2T,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,258.52,,,,,,,,,,,,
SUPERINTENDENT,,SENIOR,MECHANICAL,OT,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,203.44,,,,,,,,,,,,
SUPERINTENDENT,,SENIOR,MECHANICAL,REG,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,148.35,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,2T,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,184.15,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,OT,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,146.85,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,REG,W.E. BOWERS,SUB,AWS,GC PM,,BURDENED,DATA CENTER,WASHINGTON,DC,2020-03-16 00:00:00,SUPERVISION,,109.55,,,,,,,,,,,,
SUPERINTENDENT,,,MECHANICAL,REG,MCVAC ENVIRONMENTAL,SUB,AWS,UNION,,BURDENED,DATA CENTER,ASHBURN,VA,2023-01-01 00:00:00,SUPERVISION,,109.67,,,,,,,,,,,,
SUPERINTENDENT,,,,2T,TURNER CONSTRUCTION,GC/CM,AWS,UNKNOWN,,BURDENED,DATA CENTER,CINCINNATI,OH,2022-02-17 00:00:00,SUPERVISION,,167.47,,,,,,,,,,,,
SUPERINTENDENT,,,,OT,TURNER CONSTRUCTION,GC/CM,AWS,UNKNOWN,,BURDENED,DATA CENTER,CINCINNATI,OH,2022-02-17 00:00:00,SUPERVISION,,127.9,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,TURNER CONSTRUCTION,GC/CM,AWS,UNKNOWN,,BURDENED,DATA CENTER,CINCINNATI,OH,2022-02-17 00:00:00,SUPERVISION,,88.33,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,B&M INTERNATIONAL STEEL COMPANY,SUB,AWS,GC PM,,BURDENED,DATA CENTER,LAUREL,MD,2023-09-20 00:00:00,SUPERVISION,,138.0,,,,,,,,,,,,
SUPERINTENDENT,,,CARPENTERS,2T,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,165.08,,,,,,,,,,,,
SUPERINTENDENT,,,CARPENTERS,OT,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,129.26,,,,,,,,,,,,
SUPERINTENDENT,,,CARPENTERS,REG,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,93.42,,,,,,,,,,,,
SUPERINTENDENT,,,CONCRETE,2T,GIL HAUGAN CONSTRUCTION-INC,,BEL BRANDS,UNKNOWN,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-12-01 00:00:00,SUPERVISION,,196.0,,,,,,,,,,,,
SUPERINTENDENT,,,CONCRETE,OT,GIL HAUGAN CONSTRUCTION-INC,,BEL BRANDS,UNKNOWN,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-12-01 00:00:00,SUPERVISION,,147.0,,,,,,,,,,,,
SUPERINTENDENT,,,CONCRETE,REG,GIL HAUGAN CONSTRUCTION-INC,,BEL BRANDS,UNKNOWN,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-12-01 00:00:00,SUPERVISION,,98.0,,,,,,,,,,,,
SUPERINTENDENT,,,IRONWORKER,2T,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,186.67,,,,,,,,,,,,
SUPERINTENDENT,,,IRONWORKER,2T,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,171.94,,,,,,,,,,,,
SUPERINTENDENT,,,IRONWORKER,OT,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,147.63,,,,,,,,,,,,
SUPERINTENDENT,,,IRONWORKER,OT,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,136.36,,,,,,,,,,,,
SUPERINTENDENT,,,IRONWORKER,REG,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,108.57,,,,,,,,,,,,
SUPERINTENDENT,,,IRONWORKER,REG,MIRON CONSTRUCTION,,BEL BRANDS,UNION,,,MANUFACTURING-F&B,BROOKINGS,SD,2012-08-01 00:00:00,SUPERVISION,,100.76,,,,,,,,,,,,
SUPERINTENDENT,,,,REG,NORTHLAND CONCRETE,SUB,BEL BRANDS,UNION,,BURDENED,MANUFACTURING-F&B,BROOKINGS,SD,2013-07-01 00:00:00,SUPERVISION,,80.0,,,,,,18.400000000000002,22.400000000000002,,,,12.080000000000002,6.644000000000002
SUPERINTENDENT,,,CIVIL,REG,ASHMORE,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,SUPERVISION,,37.35,,,,,,,,,,,,
SUPERINTENDENT,,,CIVIL,REG,ASHMORE,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,SUPERVISION,,37.5,,,,,,,,,,,,
SUPERINTENDENT,,,CIVIL,REG,C-F-T-M,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,SUPERVISION,,41.61,,,,,,,,,,,,
SUPERINTENDENT,,,CIVIL,REG,MORGAN,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,SUPERVISION,,58.5,,,,,,,,,,,,
SUPERINTENDENT,,,CIVIL,REG,MORGAN,,BMW,OPEN SHOP,,,MANUFACTURING-AUTOMOTIVE,GREENVILLE,SC,2008-06-01 00:00:00,SUPERVISION,,48.61,,,,,,,,,,,,
